,Ch1,Ch2,Elapsed_time
0,1.13832e-12,-2.096315e-11,0.5821390151977539
1,1.173058e-12,-2.087087e-11,1.1573257446289062
2,1.983626e-12,-2.10439e-11,1.7322313785552979
3,1.265695e-12,-2.057097e-11,2.3082287311553955
4,1.555183e-12,-2.160908e-11,2.8832216262817383
5,1.62466e-12,-2.159755e-11,3.45841908454895
6,1.335172e-12,-2.119384e-11,4.033006429672241
7,-2.85964e-13,-2.157448e-11,4.6086132526397705
8,1.207796e-12,-2.127459e-11,5.182950258255005
9,1.103581e-12,-2.121691e-11,5.758307695388794
10,1.161479e-12,-2.126305e-11,6.333310127258301
11,1.890989e-12,-2.140147e-11,6.909050464630127
12,1.35833e-12,-2.11823e-11,7.483658313751221
13,1.670978e-12,-2.153988e-11,8.058914184570312
14,2.342592e-12,-2.098622e-11,8.633755445480347
15,1.161478e-12,-2.098621e-11,9.20910096168518
16,1.995206e-12,-2.100928e-11,9.783388376235962
17,1.844671e-12,-2.096315e-11,10.35915231704712
18,1.995205e-12,-2.058251e-11,10.934261560440063
19,1.914147e-12,-2.064019e-11,11.50848937034607
20,1.786774e-12,-2.156295e-11,12.0839524269104
21,1.786773e-12,-2.134379e-11,12.659038543701172
22,2.446807e-12,-2.095161e-11,13.234273672103882
23,1.717296e-12,-2.085934e-11,13.809440612792969
24,2.608921e-12,-2.07786e-11,14.3844895362854
25,1.682557e-12,-2.122845e-11,14.959891080856323
26,1.173057e-12,-2.110157e-11,15.534862279891968
27,2.632081e-12,-2.186284e-11,16.10998034477234
28,2.14574e-12,-2.064019e-11,16.68516254425049
29,1.254114e-12,-2.126305e-11,17.259939908981323
