,Ch1,Ch2,Elapsed_time
0,9.614748e-14,-2.03288e-11,0.5735189914703369
1,6.751253e-13,-2.035186e-11,1.149437427520752
2,7.098645e-13,-2.052488e-11,1.7244665622711182
3,-3.554544e-13,-2.010965e-11,2.299548864364624
4,7.330243e-13,-2.049028e-11,2.874814510345459
5,1.300423e-12,-1.929069e-11,3.449470043182373
6,9.761961e-13,-1.995969e-11,4.024943828582764
7,2.814207e-13,-2.020191e-11,4.599933385848999
8,1.312002e-12,-2.07325e-11,5.175307512283325
9,2.099414e-12,-2.030573e-11,5.750504493713379
10,1.323583e-12,-2.070944e-11,6.324691295623779
11,9.41457e-13,-1.985588e-11,6.900537014007568
12,-1.817622e-13,-2.039801e-11,7.47538685798645
13,2.018357e-12,-1.982128e-11,8.050725221633911
14,1.543595e-12,-1.954444e-11,8.625669479370117
15,6.982865e-13,-2.017884e-11,9.200815200805664
16,1.080412e-12,-1.97636e-11,9.776252031326294
17,-6.33364e-13,-1.995969e-11,10.350396633148193
18,3.50899e-13,-2.028266e-11,10.926340818405151
19,1.323582e-12,-1.97982e-11,11.50136947631836
20,1.323581e-12,-2.019038e-11,12.076121807098389
21,1.462538e-12,-2.009811e-11,12.651276111602783
22,1.219366e-12,-1.993662e-11,13.226070642471313
23,1.474116e-12,-2.042107e-11,13.801758050918579
24,2.666812e-12,-2.037494e-11,14.376283407211304
25,1.254106e-12,-2.00635e-11,14.951417684555054
26,7.330248e-13,-1.998276e-11,15.526308298110962
27,1.057252e-12,-2.000583e-11,16.10196328163147
28,9.41457e-13,-1.919841e-11,16.677108764648438
29,1.138309e-12,-2.034033e-11,17.252443313598633
