,Ch1,Ch2,Elapsed_time
0,2.21522e-12,-2.265871e-11,0.5687265396118164
1,2.099423e-12,-2.271639e-11,1.143970251083374
2,1.19622e-12,-2.217427e-11,1.718665599822998
3,1.705721e-12,-2.321237e-11,2.2940821647644043
4,1.775197e-12,-2.263565e-11,2.869124174118042
5,2.111004e-12,-2.265871e-11,3.4437625408172607
6,2.388912e-12,-2.253184e-11,4.01937460899353
7,2.099424e-12,-2.268178e-11,4.593789339065552
8,1.94889e-12,-2.203585e-11,5.168598175048828
9,1.890993e-12,-2.268178e-11,5.744121313095093
10,1.867834e-12,-2.226654e-11,6.319089889526367
11,1.798357e-12,-2.269332e-11,6.89441442489624
12,2.157321e-12,-2.265871e-11,7.469449520111084
13,2.412072e-12,-2.234728e-11,8.044649600982666
14,1.624664e-12,-2.187437e-11,8.619547605514526
15,1.670982e-12,-2.239341e-11,9.194935083389282
16,8.95152e-13,-2.246263e-11,9.769500732421875
17,1.149903e-12,-2.246263e-11,10.345002174377441
18,1.682561e-12,-2.170134e-11,10.919595718383789
19,6.63563e-13,-2.223194e-11,11.49458122253418
20,1.173061e-12,-2.226654e-11,12.070117712020874
21,9.530497e-13,-2.227807e-11,12.64483094215393
22,1.439391e-12,-2.235882e-11,13.220484256744385
23,1.439391e-12,-2.257797e-11,13.79468822479248
24,1.358334e-12,-2.256643e-11,14.370591163635254
25,1.659401e-12,-2.242802e-11,14.945223569869995
26,1.601505e-12,-2.211658e-11,15.520539999008179
27,1.532027e-12,-2.225501e-11,16.094879388809204
28,1.173062e-12,-2.208199e-11,16.670594692230225
29,2.446811e-12,-2.183976e-11,17.244994163513184
