,Ch1,Ch2,Elapsed_time
0,-2.859189e-13,-5.561262e-11,0.5807645320892334
1,-7.143596e-13,-5.576254e-11,1.1558690071105957
2,-8.764729e-13,-5.578563e-11,1.7305655479431152
3,-6.796204e-13,-5.617779e-11,2.305354356765747
4,-8.069951e-13,-5.575102e-11,2.880838394165039
5,-6.217232e-13,-5.584331e-11,3.4557247161865234
6,-6.56464e-13,-5.567028e-11,4.031053304672241
7,-7.490987e-13,-5.56472e-11,4.606115102767944
8,-7.027807e-13,-5.570488e-11,5.181434631347656
9,-1.015426e-12,-5.560107e-11,5.755894899368286
10,-7.838374e-13,-5.578564e-11,6.331568956375122
11,-6.448822e-13,-5.572796e-11,6.906545400619507
12,1.540985e-13,-5.561259e-11,7.480909585952759
13,2.930529e-13,-5.546266e-11,8.056631565093994
14,-6.448826e-13,-5.558954e-11,8.631298780441284
15,-6.680416e-13,-5.603937e-11,9.207067012786865
16,-2.97499e-13,-5.583176e-11,9.78136134147644
17,-1.701252e-13,-5.547419e-11,10.356948614120483
18,-6.680416e-13,-5.553186e-11,10.931994915008545
19,-8.764716e-13,-5.615472e-11,11.507154703140259
20,-8.185744e-13,-5.586637e-11,12.082300901412964
21,-2.164436e-13,-5.598172e-11,12.657270431518555
22,-7.748966e-14,-5.528964e-11,13.23251724243164
23,-1.81704e-13,-5.571642e-11,13.807536125183105
24,-5.290894e-13,-5.572794e-11,14.382277488708496
25,-1.353878e-13,-5.531272e-11,14.957663536071777
26,-5.290885e-13,-5.530117e-11,15.531956195831299
27,-4.017143e-13,-5.587791e-11,16.107767343521118
28,-3.901345e-13,-5.600477e-11,16.68288779258728
29,6.146385e-14,-5.553187e-11,17.257890939712524
