,Ch1,Ch2,Elapsed_time
0,1.335176e-12,-2.336232e-11,0.568925142288208
1,9.530523e-13,-2.401978e-11,1.143862009048462
2,1.034109e-12,-2.36276e-11,1.7188043594360352
3,1.508869e-12,-2.360453e-11,2.2941291332244873
4,1.207802e-12,-2.38583e-11,2.869082450866699
5,1.057267e-12,-2.367375e-11,3.4441065788269043
6,1.312017e-12,-2.36276e-11,4.019198417663574
7,1.948891e-12,-2.390443e-11,4.594361305236816
8,1.346756e-12,-2.348919e-11,5.169062852859497
9,1.925733e-12,-2.380062e-11,5.74372673034668
10,7.214611e-13,-2.399671e-11,6.319073915481567
11,1.173063e-12,-2.354686e-11,6.894224643707275
12,1.346756e-12,-2.254336e-11,7.469442844390869
13,8.719956e-13,-2.345459e-11,8.044664144515991
14,7.677795e-13,-2.344306e-11,8.619168758392334
15,1.566767e-12,-2.347766e-11,9.194806337356567
16,1.381494e-12,-2.361608e-11,9.770223140716553
17,8.256768e-13,-2.361607e-11,10.344143629074097
18,8.488366e-13,-2.381215e-11,10.919443130493164
19,1.323597e-12,-2.35584e-11,11.495086431503296
20,1.034109e-12,-2.335078e-11,12.070063352584839
21,6.519841e-13,-2.337385e-11,12.64507246017456
22,1.24254e-12,-2.38929e-11,13.220271825790405
23,1.647823e-12,-2.346613e-11,13.795079469680786
24,1.184643e-12,-2.401978e-11,14.36990475654602
25,8.372578e-13,-2.374296e-11,14.945453405380249
26,8.719965e-13,-2.368528e-11,15.52002239227295
27,1.242541e-12,-2.331618e-11,16.095719814300537
28,9.646329e-13,-2.389291e-11,16.671009302139282
29,1.404654e-12,-2.316623e-11,17.245963096618652
