,Ch1,Ch2,Elapsed_time
0,1.161458e-12,-1.99828e-11,0.5804836750030518
1,5.709005e-13,-2.031731e-11,1.1555254459381104
2,6.866977e-13,-2.005201e-11,1.730665683746338
3,8.256512e-13,-1.963676e-11,2.3055574893951416
4,1.346733e-12,-2.036345e-11,2.880878210067749
5,9.298682e-13,-1.970597e-11,3.4559977054595947
6,1.207777e-12,-2.038652e-11,4.030908107757568
7,7.297721e-14,-2.032884e-11,4.605616092681885
8,9.87765e-13,-2.060568e-11,5.1813623905181885
9,8.256512e-13,-2.040958e-11,5.7565295696258545
10,6.751158e-13,-2.006354e-11,6.3316731452941895
11,9.298677e-13,-1.999434e-11,6.906783103942871
12,9.646069e-13,-2.060568e-11,7.4818665981292725
13,7.098549e-13,-2.042112e-11,8.056918382644653
14,4.666835e-13,-2.055953e-11,8.631655216217041
15,1.115141e-12,-2.000588e-11,9.206068277359009
16,1.335153e-12,-1.977518e-11,9.781925201416016
17,8.372309e-13,-1.99482e-11,10.357109308242798
18,1.543585e-12,-1.980979e-11,10.931750059127808
19,1.68254e-12,-2.002894e-11,11.507150173187256
20,9.18288e-13,-1.983286e-11,12.082134008407593
21,1.636222e-12,-2.015582e-11,12.65657663345337
22,1.543586e-12,-2.02827e-11,13.231702089309692
23,2.110987e-12,-1.968291e-11,13.807741403579712
24,1.520427e-12,-2.006354e-11,14.382560014724731
25,1.474109e-12,-2.007508e-11,14.957834005355835
26,1.474109e-12,-1.947529e-11,15.533023595809937
27,1.404631e-12,-2.016735e-11,16.108269691467285
28,9.067083e-13,-2.013275e-11,16.683056592941284
29,8.603912e-13,-2.009815e-11,17.258176803588867
