,Ch1,Ch2,Elapsed_time
0,6.519212e-13,-1.228929e-11,0.5693478584289551
1,2.697929e-13,-1.285449e-11,1.1442646980285645
2,5.940235e-13,-1.264686e-11,1.7196846008300781
3,2.550988e-12,-1.093972e-11,2.294933319091797
4,1.288805e-12,-1.23585e-11,2.8699541091918945
5,1.485659e-12,-1.2693e-11,3.444727659225464
6,2.003142e-13,-1.361578e-11,4.0200347900390625
7,1.323542e-12,-1.245077e-11,4.595208168029785
8,1.358283e-12,-1.300444e-11,5.1702070236206055
9,3.392716e-13,-1.298137e-11,5.745183229446411
10,5.940244e-13,-1.317746e-11,6.320155382156372
11,1.091949e-12,-1.26584e-11,6.895796537399292
12,6.171834e-13,-1.303904e-11,7.471094608306885
13,1.265645e-12,-1.260072e-11,8.045768022537231
14,1.068791e-12,-1.303904e-11,8.620949745178223
15,-4.285851e-14,-1.275067e-11,9.196443796157837
16,8.371975e-13,-1.266993e-11,9.770831108093262
17,3.819991e-14,-1.247384e-11,10.34625506401062
18,-2.86029e-13,-1.29583e-11,10.92196249961853
19,2.582136e-13,-1.249691e-11,11.496505975723267
20,6.136021e-14,-1.294676e-11,12.071951150894165
21,-1.007566e-13,-1.277374e-11,12.646551370620728
22,-2.512916e-13,-1.23585e-11,13.222037315368652
23,-4.94466e-13,-1.26584e-11,13.79703164100647
24,2.234731e-13,-1.301597e-11,14.372387409210205
25,6.982405e-13,-1.307365e-11,14.947295188903809
26,1.184588e-12,-1.227775e-11,15.52299451828003
27,1.578296e-12,-1.258919e-11,16.098025798797607
28,5.592844e-13,-1.264686e-11,16.67325448989868
29,6.171838e-13,-1.26584e-11,17.248188257217407
