,Ch1,Ch2,Elapsed_time
0,5.478053e-13,-5.809248e-11,0.5820016860961914
1,4.435896e-13,-5.821936e-11,1.1569864749908447
2,2.814784e-13,-5.846159e-11,1.732487678527832
3,-3.438122e-13,-5.813863e-11,2.3064584732055664
4,4.66749e-13,-5.794253e-11,2.882239580154419
5,8.14133e-13,-5.832315e-11,3.457315683364868
6,6.146863e-14,-5.795407e-11,4.032242298126221
7,2.004226e-13,-5.801174e-11,4.606847763061523
8,-8.06989e-13,-5.801174e-11,5.182570695877075
9,-7.027729e-13,-5.801174e-11,5.756775140762329
10,-4.596063e-13,-5.808096e-11,6.332562208175659
11,-3.438105e-13,-5.828856e-11,6.907617568969727
12,-1.81698e-13,-5.791948e-11,7.482532978057861
13,-3.669716e-13,-5.842698e-11,8.058251142501831
14,-2.048583e-13,-5.832315e-11,8.633346796035767
15,-7.606706e-13,-5.821935e-11,9.208022356033325
16,-1.353813e-13,-5.831162e-11,9.783468246459961
17,1.514934e-14,-5.783872e-11,10.35840106010437
18,-3.901293e-13,-5.811554e-11,10.932809591293335
19,-7.027742e-13,-5.850771e-11,11.508571147918701
20,-6.680364e-13,-5.749268e-11,12.083861112594604
21,-4.711847e-13,-5.788487e-11,12.658663749694824
22,-5.522418e-13,-5.80694e-11,13.233824014663696
23,-4.132896e-13,-5.805788e-11,13.809065818786621
24,-4.364473e-13,-5.794253e-11,14.383742809295654
25,-3.322316e-13,-5.806941e-11,14.958985090255737
26,-5.406621e-13,-5.818476e-11,15.534120559692383
27,-7.375129e-13,-5.821935e-11,16.109344959259033
28,-4.017095e-13,-5.850773e-11,16.68439483642578
29,-3.901293e-13,-5.848465e-11,17.259530782699585
