,Ch1,Ch2,Elapsed_time
0,2.30786e-12,-2.703029e-11,0.5670344829559326
1,2.076269e-12,-2.684574e-11,1.1425564289093018
2,2.562609e-12,-2.759548e-11,1.7174263000488281
3,2.099428e-12,-2.715717e-11,2.292490243911743
4,1.219385e-12,-2.798766e-11,2.8678793907165527
5,1.520452e-12,-2.70649e-11,3.442375421524048
6,1.184645e-12,-2.741093e-11,4.017770767211914
7,7.562037e-13,-2.801072e-11,4.592397689819336
8,1.138327e-12,-2.701876e-11,5.168141603469849
9,1.31202e-12,-2.651124e-11,5.7425618171691895
10,1.485714e-12,-2.772237e-11,6.317962169647217
11,9.762135e-13,-2.689188e-11,6.893254041671753
12,2.087848e-12,-2.624594e-11,7.4683449268341064
13,1.566768e-12,-2.795305e-11,8.043169021606445
14,1.369919e-12,-2.726098e-11,8.618457555770874
15,1.636247e-12,-2.788384e-11,9.193145275115967
16,1.497294e-12,-2.760702e-11,9.768868446350098
17,2.006792e-12,-2.675346e-11,10.34337592124939
18,2.342598e-12,-2.669579e-11,10.91801142692566
19,1.543612e-12,-2.682267e-11,11.493773698806763
20,2.041531e-12,-2.718024e-11,12.068999767303467
21,2.400496e-12,-2.726099e-11,12.64367389678955
22,1.57835e-12,-2.783771e-11,13.2189621925354
23,2.608927e-12,-2.611907e-11,13.793926239013672
24,1.728883e-12,-2.754935e-11,14.368705749511719
25,1.740462e-12,-2.729558e-11,14.944104433059692
26,1.149907e-12,-2.698415e-11,15.519556999206543
27,1.543611e-12,-2.675346e-11,16.09492254257202
28,1.543611e-12,-2.728404e-11,16.669212102890015
29,2.354178e-12,-2.723791e-11,17.244967460632324
