,Ch1,Ch2,Elapsed_time
0,6.056488e-13,-2.022499e-11,0.5670216083526611
1,4.319548e-13,-2.024806e-11,1.1421411037445068
2,6.056496e-13,-2.050182e-11,1.7174921035766602
3,1.045673e-12,-1.970593e-11,2.292539119720459
4,9.182958e-13,-1.979821e-11,2.867619752883911
5,1.424663e-13,-2.034033e-11,3.4428210258483887
6,1.09199e-12,-1.967133e-11,4.017768383026123
7,5.593312e-13,-1.96944e-11,4.592843532562256
8,3.511514e-15,-1.994816e-11,5.167853593826294
9,1.068832e-12,-1.9729e-11,5.742824077606201
10,2.351023e-13,-2.03634e-11,6.318329095840454
11,1.77205e-13,-2.00635e-11,6.89377236366272
12,8.83558e-13,-1.983281e-11,7.468494892120361
13,1.636231e-12,-1.963672e-11,8.042827844619751
14,7.214433e-13,-1.957905e-11,8.618348836898804
15,4.087958e-13,-1.986741e-11,9.193661212921143
16,5.940695e-13,-1.931376e-11,9.768092393875122
17,1.193073e-13,-2.015578e-11,10.343937397003174
18,2.119446e-13,-2.020192e-11,10.919121265411377
19,3.51108e-15,-2.029419e-11,11.494473695755005
20,2.582613e-13,-2.040954e-11,12.069232702255249
21,6.140834e-14,-1.991356e-11,12.644269227981567
22,5.477506e-13,-1.987894e-11,13.219452619552612
23,4.98282e-14,-2.00635e-11,13.794601678848267
24,3.511514e-15,-2.049028e-11,14.36970067024231
25,4.982906e-14,-2.019038e-11,14.944171667098999
26,3.624783e-13,-2.008657e-11,15.51968502998352
27,5.014335e-13,-1.997123e-11,16.0944766998291
28,-3.122676e-14,-1.99597e-11,16.66993522644043
29,5.24593e-13,-2.013271e-11,17.244778633117676
