,Ch1,Ch2,Elapsed_time
0,1.323629e-12,-5.749268e-11,0.581995964050293
1,8.951893e-13,-5.83693e-11,1.1569695472717285
2,6.172814e-13,-5.796559e-11,1.7320423126220703
3,7.305007e-14,-5.841544e-11,2.3068346977233887
4,3.573097e-15,-5.853078e-11,2.882004976272583
5,1.515107e-14,-5.833468e-11,3.4574849605560303
6,-2.164371e-13,-5.855383e-11,4.03263258934021
7,3.625351e-13,-5.821935e-11,4.6075119972229
8,1.54105e-13,-5.868071e-11,5.182168245315552
9,-3.206519e-13,-5.862305e-11,5.757847785949707
10,6.146906e-14,-5.901522e-11,6.332321405410767
11,-4.596046e-13,-5.893448e-11,6.907336950302124
12,-7.60668e-13,-5.911902e-11,7.482828140258789
13,-5.290816e-13,-5.904982e-11,8.057757377624512
14,-2.511749e-13,-5.931511e-11,8.632647514343262
15,-7.838287e-13,-5.878452e-11,9.208530902862549
16,1.312049e-12,-5.755035e-11,9.783117771148682
17,1.022564e-12,-5.838081e-11,10.359038352966309
18,1.914181e-12,-5.722738e-11,10.933239936828613
19,1.309469e-13,-5.903827e-11,11.508927345275879
20,7.330768e-13,-5.849618e-11,12.08362078666687
21,-3.66969e-13,-5.906137e-11,12.658637285232544
22,3.046391e-13,-5.780412e-11,13.234291315078735
23,-7.606684e-13,-5.940738e-11,13.809297800064087
24,-5.175014e-13,-5.945353e-11,14.383753776550293
25,-3.901263e-13,-5.887681e-11,14.959485530853271
26,3.831224e-14,-5.908442e-11,15.53470492362976
27,-3.206519e-13,-5.909596e-11,16.109851837158203
28,-1.026997e-12,-5.893447e-11,16.68480396270752
29,2.673209e-14,-5.868073e-11,17.25982356071472
