,Ch1,Ch2,Elapsed_time
0,9.067226e-13,-2.023649e-11,0.5665783882141113
1,6.288147e-13,-1.97751e-11,1.1415956020355225
2,7.677695e-13,-1.991352e-11,1.716592788696289
3,1.126736e-12,-1.911764e-11,2.2916102409362793
4,1.196213e-12,-1.96713e-11,2.866750955581665
5,1.833089e-12,-1.903689e-11,3.4415512084960938
6,1.52044e-12,-1.949828e-11,4.016982078552246
7,1.358327e-12,-1.994812e-11,4.591989040374756
8,1.323589e-12,-1.986738e-11,5.167223930358887
9,1.636236e-12,-2.079014e-11,5.742598533630371
10,1.080417e-12,-2.013267e-11,6.317659139633179
11,1.578338e-12,-2.009807e-11,6.892515182495117
12,9.298825e-13,-1.972897e-11,7.46760368347168
13,1.450963e-12,-2.008654e-11,8.043108224868774
14,1.613077e-12,-1.918684e-11,8.618122100830078
15,1.30043e-12,-2.01096e-11,9.193172216415405
16,7.909294e-13,-1.960208e-11,9.768026351928711
17,1.393065e-12,-1.959055e-11,10.34323000907898
18,1.254111e-12,-1.989045e-11,10.917602300643921
19,7.793484e-13,-2.0075e-11,11.493401288986206
20,7.677695e-13,-1.993659e-11,12.068219661712646
21,7.909285e-13,-1.989045e-11,12.643308877944946
22,8.372487e-13,-1.916377e-11,13.21856951713562
23,1.126736e-12,-1.959055e-11,13.79364275932312
24,1.091998e-12,-1.94406e-11,14.368680953979492
25,1.022521e-12,-1.967129e-11,14.943633794784546
26,1.068838e-12,-1.949827e-11,15.519060611724854
27,1.508861e-12,-1.969436e-11,16.09420371055603
28,1.045679e-12,-1.977511e-11,16.668384075164795
29,1.057259e-12,-1.938293e-11,17.243704557418823
