,Ch1,Ch2,Elapsed_time
0,3.856711e-13,-3.826485e-11,0.5718624591827393
1,4.204098e-13,-3.843788e-11,1.1469807624816895
2,1.540816e-13,-3.888772e-11,1.7220814228057861
3,4.783066e-13,-3.864549e-11,2.297429323196411
4,5.477832e-13,-3.814951e-11,2.8720099925994873
5,3.625112e-13,-3.872623e-11,3.4474635124206543
6,3.740914e-13,-3.848401e-11,4.022982597351074
7,6.288407e-13,-3.914147e-11,4.5979323387146
8,1.077632e-13,-3.823025e-11,5.172908544540405
9,1.844686e-12,-3.92799e-11,5.747507572174072
10,9.183283e-13,-3.855322e-11,6.32316255569458
11,1.512722e-14,-3.853014e-11,6.89805793762207
12,7.302622e-14,-3.858783e-11,7.473019123077393
13,3.856711e-13,-3.841481e-11,8.048257112503052
14,-2.859392e-13,-3.863396e-11,8.623096227645874
15,6.288403e-13,-3.870317e-11,9.198509931564331
16,2.119793e-13,-3.859936e-11,9.773574829101562
17,6.05683e-13,-3.921068e-11,10.348991632461548
18,2.736309e-12,-3.910688e-11,10.924128532409668
19,-1.585641e-13,-3.881851e-11,11.499229431152344
20,1.057282e-12,-3.884157e-11,12.074109077453613
21,1.057281e-12,-3.888772e-11,12.649274826049805
22,8.835896e-13,-3.851862e-11,13.224096298217773
23,5.362056e-13,-3.921068e-11,13.798929452896118
24,4.435688e-13,-3.899152e-11,14.374302625656128
25,1.045703e-12,-3.865702e-11,14.949234247207642
26,1.369929e-12,-3.884157e-11,15.524487257003784
27,2.111016e-12,-3.869163e-11,16.099912405014038
28,6.172615e-13,-3.873777e-11,16.67500925064087
29,6.751583e-13,-3.858782e-11,17.25015139579773
