,Ch1,Ch2,Elapsed_time
0,1.393031e-12,-9.970781e-12,0.569627046585083
1,1.034063e-12,-9.855432e-12,1.1443586349487305
2,7.295249e-14,-1.015534e-11,1.720078945159912
3,5.708767e-13,-9.786225e-12,2.295161724090576
4,1.601465e-12,-9.982313e-12,2.870455503463745
5,8.487898e-13,-9.763154e-12,3.444949150085449
6,1.192705e-13,-9.959247e-12,4.0200111865997314
7,2.698067e-13,-1.037449e-11,4.59490704536438
8,9.877437e-13,-9.890036e-12,5.17053484916687
9,7.098319e-13,-9.555531e-12,5.745818614959717
10,3.971823e-13,-9.959242e-12,6.321172714233398
11,-6.600406e-14,-9.613204e-12,6.896166086196899
12,1.022483e-12,-1.033989e-11,7.471389293670654
13,5.940357e-13,-9.913106e-12,8.04616093635559
14,1.022483e-12,-9.636274e-12,8.620764017105103
15,1.311975e-12,-9.44018e-12,9.195692539215088
16,6.519347e-13,-1.001692e-11,9.77183723449707
17,8.140489e-13,-1.021301e-11,10.346574068069458
18,3.971827e-13,-9.809292e-12,10.92147421836853
19,7.329918e-13,-1.013226e-11,11.4966459274292
20,1.173019e-12,-8.978797e-12,12.072300434112549
21,1.450931e-12,-9.324836e-12,12.647050380706787
22,9.414258e-13,-9.647807e-12,13.222376823425293
23,6.519351e-13,-1.060518e-11,13.797476291656494
24,2.58227e-13,-9.717015e-12,14.372481107711792
25,1.076916e-13,-9.578598e-12,14.947758913040161
26,6.287757e-13,-9.278698e-12,15.522328615188599
27,2.234879e-13,-1.016687e-11,16.097967863082886
28,1.103541e-12,-9.128744e-12,16.672677993774414
29,5.940357e-13,-9.440183e-12,17.24769401550293
