,Ch1,Ch2,Elapsed_time
0,-3.116951e-14,-5.753884e-11,0.5681853294372559
1,-3.116864e-14,-5.73197e-11,1.1433069705963135
2,-8.764686e-13,-5.830011e-11,1.7183101177215576
3,-1.25859e-12,-5.768878e-11,2.293536424636841
4,-1.212272e-12,-5.75619e-11,2.8682477474212646
5,-7.490944e-13,-5.753883e-11,3.4435653686523438
6,-1.490179e-12,-5.785026e-11,4.018479824066162
7,-8.185731e-13,-5.78272e-11,4.592912673950195
8,-5.754021e-13,-5.736583e-11,5.168651819229126
9,-6.21721e-13,-5.773493e-11,5.743812084197998
10,-5.86981e-13,-5.808096e-11,6.319080114364624
11,-7.490944e-13,-5.751577e-11,6.894303321838379
12,-4.132909e-13,-5.773491e-11,7.469119071960449
13,-1.131215e-12,-5.771187e-11,8.043985366821289
14,-9.922614e-13,-5.787332e-11,8.618778467178345
15,-4.94345e-13,-5.764264e-11,9.194108963012695
16,-1.281749e-12,-5.77926e-11,9.769514322280884
17,-1.154374e-12,-5.851925e-11,10.345025777816772
18,-8.185726e-13,-5.759652e-11,10.919250011444092
19,-5.754034e-13,-5.805788e-11,11.495121717453003
20,-1.006461e-13,-5.816168e-11,12.069225072860718
21,-9.691046e-13,-5.791947e-11,12.644995927810669
22,-2.16441e-13,-5.805788e-11,13.220010042190552
23,-2.16441e-13,-5.755037e-11,13.7948579788208
24,-5.638237e-13,-5.803482e-11,14.37046766281128
25,-1.006456e-13,-5.815016e-11,14.945407152175903
26,-4.943468e-13,-5.801175e-11,15.520249605178833
27,-8.880492e-13,-5.79656e-11,16.09495759010315
28,-9.922627e-13,-5.780412e-11,16.67060375213623
29,-8.417295e-13,-5.815017e-11,17.24588394165039
