,Ch1,Ch2,Elapsed_time
0,1.219374e-12,-1.985584e-11,0.5758266448974609
1,2.122579e-12,-1.985584e-11,1.1505732536315918
2,1.33517e-12,-2.039796e-11,1.7259163856506348
3,1.33517e-12,-2.027109e-11,2.3007969856262207
4,6.288169e-13,-2.130919e-11,2.8759632110595703
5,1.277273e-12,-2.049024e-11,3.450596570968628
6,8.0251e-13,-2.061712e-11,4.025991678237915
7,1.300431e-12,-2.134379e-11,4.60131049156189
8,1.636238e-12,-2.03749e-11,5.176714181900024
9,1.82151e-12,-2.01096e-11,5.750803470611572
10,1.138317e-12,-2.069787e-11,6.326727390289307
11,3.277482e-13,-2.01096e-11,6.901991128921509
12,3.604762e-12,-1.98097e-11,7.476657152175903
13,1.682555e-12,-2.052485e-11,8.052285432815552
14,1.983624e-12,-2.022495e-11,8.626986265182495
15,1.265692e-12,-2.036336e-11,9.202166318893433
16,1.578341e-12,-2.008653e-11,9.776662588119507
17,2.238376e-12,-2.076707e-11,10.352667331695557
18,1.670976e-12,-2.102083e-11,10.927893877029419
19,1.717294e-12,-2.047871e-11,11.5031099319458
20,2.273113e-12,-2.092856e-11,12.078232049942017
21,1.312011e-12,-1.975203e-11,12.653339147567749
22,1.33517e-12,-1.952133e-11,13.228274583816528
23,1.34675e-12,-2.060559e-11,13.803789138793945
24,6.40397e-13,-2.024801e-11,14.378873109817505
25,1.369907e-12,-2.000579e-11,14.9539053440094
26,8.83568e-13,-2.01788e-11,15.52898907661438
27,2.698518e-13,-2.051331e-11,16.103375673294067
28,8.0251e-13,-2.019034e-11,16.679006338119507
29,1.022521e-12,-2.059405e-11,17.25422954559326
