,Ch1,Ch2,Elapsed_time
0,1.126692e-12,-1.156259e-11,0.566537618637085
1,1.879371e-12,-1.099739e-11,1.1420891284942627
2,4.08752e-13,-1.158566e-11,1.7172942161560059
3,6.056071e-13,-1.132036e-11,2.2922616004943848
4,4.434925e-13,-1.096279e-11,2.867396116256714
5,2.929566e-13,-1.127422e-11,3.442091941833496
6,8.487798e-13,-1.046679e-11,4.016831398010254
7,5.824495e-13,-1.125115e-11,4.592045783996582
8,9.529981e-13,-1.091665e-11,5.167258262634277
9,6.287674e-13,-1.111274e-11,5.742461919784546
10,8.452353e-14,-1.16664e-11,6.31801176071167
11,8.719392e-13,-1.151645e-11,6.893080711364746
12,3.740133e-13,-1.203551e-11,7.4678544998168945
13,1.771599e-13,-1.148184e-11,8.04317045211792
14,1.045635e-12,-1.144724e-11,8.617550134658813
15,6.287661e-13,-1.162026e-11,9.193558692932129
16,3.855948e-13,-1.192017e-11,9.76867938041687
17,1.126693e-12,-1.156259e-11,10.34288477897644
18,1.308428e-13,-1.168947e-11,10.918758869171143
19,5.940283e-13,-1.173561e-11,11.4939124584198
20,3.276962e-13,-1.192016e-11,12.068965673446655
21,4.782316e-13,-1.153952e-11,12.644174337387085
22,1.497242e-12,-1.072056e-11,13.21867036819458
23,1.192614e-13,-1.162026e-11,13.793911457061768
24,2.582171e-13,-1.127422e-11,14.369191646575928
25,3.740159e-13,-1.128575e-11,14.944515943527222
26,8.487811e-13,-1.134343e-11,15.51968240737915
27,2.118995e-13,-1.111274e-11,16.09385371208191
28,7.445633e-13,-1.13665e-11,16.669755220413208
29,6.982453e-13,-1.11012e-11,17.24468445777893
