,Ch1,Ch2,Elapsed_time
0,-7.722486e-13,-5.936125e-11,0.5676836967468262
1,-8.996224e-13,-5.983416e-11,1.1427786350250244
2,-1.501752e-12,-5.993797e-11,1.7167510986328125
3,-7.259302e-13,-5.982263e-11,2.2920923233032227
4,-5.638198e-13,-5.949968e-11,2.867811679840088
5,-1.015418e-12,-5.978803e-11,3.4425289630889893
6,-6.101374e-13,-5.929204e-11,4.017881870269775
7,-5.05923e-13,-5.991491e-11,4.5928473472595215
8,-1.212268e-12,-5.94074e-11,5.167637348175049
9,-3.553915e-13,-5.961501e-11,5.742176532745361
10,-6.796135e-13,-5.960347e-11,6.318201780319214
11,-3.206528e-13,-5.929204e-11,6.892838001251221
12,-8.069873e-13,-5.947658e-11,7.468331336975098
13,-6.332959e-13,-5.946506e-11,8.043390035629272
14,-1.932777e-13,-5.958041e-11,8.617957592010498
15,-7.027729e-13,-5.962653e-11,9.193610668182373
16,-3.901267e-13,-5.899215e-11,9.768759727478027
17,-5.753995e-13,-5.955733e-11,10.343761682510376
18,-7.143518e-13,-5.930358e-11,10.91864275932312
19,-5.175018e-13,-5.932665e-11,11.493132829666138
20,-1.061734e-12,-5.964962e-11,12.068853855133057
21,-8.185661e-13,-5.921131e-11,12.644028663635254
22,-1.328063e-12,-5.904983e-11,13.219116449356079
23,-7.027725e-13,-5.97188e-11,13.794282913208008
24,-6.911928e-13,-6.03532e-11,14.369486808776855
25,-1.200688e-12,-5.92113e-11,14.944507122039795
26,-4.827623e-13,-5.970727e-11,15.519983530044556
27,-1.490172e-12,-5.947658e-11,16.095298767089844
28,-1.131211e-12,-5.979955e-11,16.669323205947876
29,-7.606697e-13,-5.991489e-11,17.2449312210083
