,Ch1,Ch2,Elapsed_time
0,5.825141e-13,-3.054831e-11,0.5771443843841553
1,5.94092e-13,-3.083668e-11,1.1523644924163818
2,8.025238e-13,-3.066366e-11,1.7280559539794922
3,1.888099e-13,-3.07444e-11,2.302302360534668
4,4.551385e-13,-3.13442e-11,2.878310203552246
5,5.825128e-13,-3.10789e-11,3.453063726425171
6,1.439397e-12,-3.151722e-11,4.027568340301514
7,9.414778e-13,-3.084821e-11,4.603101491928101
8,3.046053e-13,-3.027148e-11,5.177982330322266
9,7.09887e-13,-3.175944e-11,5.753200054168701
10,7.909441e-13,-3.068673e-11,6.328060626983643
11,1.288864e-12,-3.120578e-11,6.9034645557403564
12,1.786782e-12,-3.169024e-11,7.478336572647095
13,5.477754e-13,-3.053678e-11,8.053891897201538
14,5.593546e-13,-3.082515e-11,8.628051042556763
15,2.493134e-12,-3.152876e-11,9.203795433044434
16,1.694148e-12,-3.084821e-11,9.77819275856018
17,1.254124e-12,-3.173637e-11,10.353962182998657
18,9.298985e-13,-3.11481e-11,10.929005146026611
19,7.793653e-13,-3.115964e-11,11.503454208374023
20,9.183192e-13,-3.102123e-11,12.07863450050354
21,2.562611e-12,-3.076747e-11,12.654264211654663
22,6.056718e-13,-3.121732e-11,13.229123830795288
23,1.462556e-12,-3.106738e-11,13.804310321807861
24,2.365759e-12,-3.10789e-11,14.3793044090271
25,7.90945e-13,-3.120578e-11,14.954729795455933
26,1.12675e-12,-3.046757e-11,15.529792785644531
27,1.937317e-12,-3.095202e-11,16.10500454902649
28,7.330464e-13,-3.120578e-11,16.680017471313477
29,7.909437e-13,-3.135574e-11,17.25513219833374
