,Ch1,Ch2,Elapsed_time
0,1.173066e-12,-2.831062e-11,0.572136402130127
1,5.709318e-13,-2.855285e-11,1.146867275238037
2,1.450975e-12,-2.849519e-11,1.7221214771270752
3,1.57835e-12,-2.832217e-11,2.297213554382324
4,1.33518e-12,-2.83683e-11,2.8725736141204834
5,1.381498e-12,-2.888735e-11,3.4474594593048096
6,1.948896e-12,-2.929106e-11,4.0223870277404785
7,1.914157e-12,-2.891042e-11,4.597650051116943
8,1.960474e-12,-2.899116e-11,5.1722095012664795
9,1.277284e-12,-2.906037e-11,5.748184680938721
10,1.393078e-12,-2.864513e-11,6.323184490203857
11,1.717304e-12,-2.858746e-11,6.8981921672821045
12,6.635695e-13,-2.849518e-11,7.4724791049957275
13,1.404657e-12,-2.899116e-11,8.048400163650513
14,2.041532e-12,-2.872587e-11,8.623032331466675
15,9.414774e-13,-2.844904e-11,9.198495149612427
16,5.246125e-13,-2.885274e-11,9.773274660110474
17,1.474135e-12,-2.833369e-11,10.347956657409668
18,1.265704e-12,-2.903729e-11,10.923128128051758
19,1.045693e-12,-2.897962e-11,11.498922348022461
20,9.993733e-13,-2.887582e-11,12.074037790298462
21,1.161488e-12,-2.926799e-11,12.649293661117554
22,1.149907e-12,-2.849518e-11,13.224005460739136
23,7.677838e-13,-2.855285e-11,13.7992582321167
24,1.173067e-12,-2.899116e-11,14.373820781707764
25,1.092011e-12,-2.894502e-11,14.94926118850708
26,1.161488e-12,-2.895655e-11,15.523929119110107
27,1.045693e-12,-2.87028e-11,16.09941792488098
28,1.092011e-12,-2.912957e-11,16.67397451400757
29,1.566771e-12,-2.879507e-11,17.249813318252563
