,Ch1,Ch2,Elapsed_time
0,1.068784e-12,-1.295832e-11,0.5764472484588623
1,1.277218e-12,-1.3016e-11,1.151266098022461
2,1.311957e-12,-1.351199e-11,1.7267603874206543
3,8.371901e-13,-1.27853e-11,2.301853656768799
4,1.424095e-13,-1.303906e-11,2.8767478466033936
5,6.403346e-13,-1.296985e-11,3.451437473297119
6,1.57829e-12,-1.300446e-11,4.027023553848267
7,1.068784e-12,-1.300446e-11,4.602028131484985
8,6.982336e-13,-1.249693e-11,5.17770528793335
9,1.659348e-12,-1.170103e-11,5.752881765365601
10,1.16142e-12,-1.27853e-11,6.327951669692993
11,8.256095e-13,-1.336203e-11,6.903079032897949
12,6.519156e-13,-1.337357e-11,7.4785027503967285
13,8.487698e-13,-1.254307e-11,8.053480625152588
14,2.550984e-12,-1.341971e-11,8.628875732421875
15,1.311957e-12,-1.212782e-11,9.2035973072052
16,3.315245e-12,-1.249693e-11,9.778488636016846
17,1.98358e-12,-1.216242e-11,10.353285789489746
18,2.550985e-12,-1.122811e-11,10.928858995437622
19,4.434803e-13,-1.30506e-11,11.503963470458984
20,1.265639e-12,-1.298139e-11,12.079089879989624
21,1.450914e-12,-1.287757e-11,12.65438961982727
22,1.531972e-12,-1.22201e-11,13.229501962661743
23,1.022465e-12,-1.250847e-11,13.80446743965149
24,1.555131e-12,-1.329282e-11,14.37958812713623
25,1.717247e-12,-1.264688e-11,14.954693794250488
26,1.543551e-12,-1.243926e-11,15.529475927352905
27,1.010887e-12,-1.239312e-11,16.104939222335815
28,1.682508e-12,-1.247386e-11,16.679757595062256
29,8.603513e-13,-1.217396e-11,17.254666805267334
