,Ch1,Ch2,Elapsed_time
0,1.06882e-12,-1.732985e-11,0.5671288967132568
1,1.613063e-12,-1.75144e-11,1.141505479812622
2,1.022502e-12,-1.795272e-11,1.7174806594848633
3,1.821493e-12,-1.773355e-11,2.2927486896514893
4,1.010922e-12,-1.681078e-11,2.8676869869232178
5,1.11514e-12,-1.673004e-11,3.4424595832824707
6,1.578324e-12,-1.757207e-11,4.017504453659058
7,1.508845e-12,-1.78489e-11,4.592714786529541
8,1.404629e-12,-1.701841e-11,5.167389392852783
9,9.646047e-13,-1.714529e-11,5.7429351806640625
10,1.566744e-12,-1.781429e-11,6.318129301071167
11,1.6478e-12,-1.732984e-11,6.893171787261963
12,1.520424e-12,-1.726064e-11,7.4685585498809814
13,1.416209e-12,-1.761821e-11,8.043075561523438
14,1.439368e-12,-1.700688e-11,8.618569135665894
15,1.265674e-12,-1.727217e-11,9.193926334381104
16,1.254095e-12,-1.730677e-11,9.768862009048462
17,9.29866e-13,-1.704148e-11,10.343154668807983
18,1.242514e-12,-1.716836e-11,10.918888807296753
19,1.682539e-12,-1.690306e-11,11.493185997009277
20,5.01421e-13,-1.722603e-11,12.068294048309326
21,9.530254e-13,-1.690306e-11,12.64394474029541
22,1.752017e-12,-1.706455e-11,13.21918535232544
23,1.65938e-12,-1.739905e-11,13.793869256973267
24,1.265674e-12,-1.777969e-11,14.36919116973877
25,1.601482e-12,-1.768742e-11,14.94463300704956
26,1.809915e-12,-1.811419e-11,15.519404172897339
27,1.115139e-12,-1.775662e-11,16.09476923942566
28,2.018348e-12,-1.72491e-11,16.669265508651733
29,1.717279e-12,-1.690306e-11,17.245030879974365
