,Ch1,Ch2,Elapsed_time
0,1.311987e-12,-1.435392e-11,0.5720088481903076
1,1.450942e-12,-1.408863e-11,1.1473522186279297
2,1.427784e-12,-1.452694e-11,1.7217366695404053
3,1.682534e-12,-1.429625e-11,2.297102928161621
4,1.740432e-12,-1.399635e-11,2.872380495071411
5,1.925707e-12,-1.465382e-11,3.4477152824401855
6,1.763592e-12,-1.433085e-11,4.022443532943726
7,1.717273e-12,-1.401942e-11,4.597837209701538
8,1.532e-12,-1.410016e-11,5.172921180725098
9,1.393045e-12,-1.44462e-11,5.747958183288574
10,1.670955e-12,-1.488451e-11,6.323286533355713
11,1.335147e-12,-1.430779e-11,6.89777398109436
12,1.103554e-12,-1.449234e-11,7.473446607589722
13,1.960445e-12,-1.408862e-11,8.048632621765137
14,1.809909e-12,-1.434239e-11,8.623659610748291
15,1.450942e-12,-1.453848e-11,9.199014663696289
16,1.972025e-12,-1.418091e-11,9.773505926132202
17,1.809909e-12,-1.435393e-11,10.348718404769897
18,1.474101e-12,-1.41463e-11,10.923977851867676
19,1.18461e-12,-1.491912e-11,11.499643325805664
20,1.485681e-12,-1.487298e-11,12.074793338775635
21,1.682534e-12,-1.437699e-11,12.649770259857178
22,2.180458e-12,-1.509213e-11,13.225147008895874
23,1.937287e-12,-1.499986e-11,13.800109624862671
24,1.82149e-12,-1.440006e-11,14.375198602676392
25,1.52042e-12,-1.395021e-11,14.950520992279053
26,2.064662e-12,-1.416937e-11,15.525465965270996
27,2.203617e-12,-1.400788e-11,16.100706338882446
28,2.42363e-12,-1.419244e-11,16.6756591796875
29,1.775172e-12,-1.366184e-11,17.25084114074707
