,Ch1,Ch2,Elapsed_time
0,-7.722551e-13,-5.670836e-11,0.5663244724273682
1,-3.090765e-13,-5.622392e-11,1.1415753364562988
2,-2.164419e-13,-5.620085e-11,1.7160398960113525
3,-7.143583e-13,-5.606244e-11,2.2917044162750244
4,-1.189115e-12,-5.609704e-11,2.866302728652954
5,-8.01182e-15,-5.582021e-11,3.4417757987976074
6,-7.259384e-13,-5.637388e-11,4.017030715942383
7,-4.480322e-13,-5.637387e-11,4.591714382171631
8,-9.459473e-13,-5.613167e-11,5.167084217071533
9,-1.006474e-13,-5.645461e-11,5.741523742675781
10,-9.22787e-13,-5.622394e-11,6.3170623779296875
11,-9.57527e-13,-5.607398e-11,6.891627073287964
12,-9.343672e-13,-5.593556e-11,7.466860055923462
13,-5.522457e-13,-5.628159e-11,8.041916847229004
14,-8.880505e-13,-5.639694e-11,8.616851568222046
15,-1.073322e-12,-5.652382e-11,9.192095041275024
16,-1.51334e-12,-5.681218e-11,9.76708698272705
17,-4.943489e-13,-5.690445e-11,10.34257435798645
18,-3.785544e-13,-5.652382e-11,10.916977643966675
19,-9.69105e-13,-5.615474e-11,11.49278450012207
20,-1.200697e-12,-5.678912e-11,12.067731142044067
21,-1.015424e-12,-5.697366e-11,12.642698049545288
22,-1.50176e-12,-5.689291e-11,13.217894792556763
23,-9.343672e-13,-5.707747e-11,13.792753219604492
24,-1.409125e-12,-5.601631e-11,14.367860555648804
25,-1.154377e-12,-5.682371e-11,14.942776203155518
26,-1.050163e-12,-5.584328e-11,15.51818037033081
27,-1.131218e-12,-5.647769e-11,16.093668699264526
28,-1.142798e-12,-5.67199e-11,16.6684353351593
29,9.762408e-13,-5.683524e-11,17.24374270439148
