,Ch1,Ch2,Elapsed_time
0,-7.375116e-13,-5.868074e-11,0.5718867778778076
1,-7.490918e-13,-5.961501e-11,1.1468119621276855
2,-2.511745e-13,-5.929204e-11,1.7218198776245117
3,-2.048578e-13,-5.923437e-11,2.296785831451416
4,-8.880431e-13,-5.902675e-11,2.872598886489868
5,-3.116604e-14,-5.893449e-11,3.4476869106292725
6,-1.701187e-13,-5.909596e-11,4.0220561027526855
7,-9.575205e-13,-5.918823e-11,4.5971999168396
8,-5.98559e-13,-5.845004e-11,5.1721107959747314
9,-9.806786e-13,-5.90729e-11,5.747760534286499
10,-7.722499e-13,-5.964962e-11,6.322819948196411
11,1.425257e-13,-5.856538e-11,6.898015975952148
12,-1.006417e-13,-5.939586e-11,7.47317361831665
13,-4.364469e-13,-5.910749e-11,8.047723531723022
14,-4.248659e-13,-5.891142e-11,8.622722625732422
15,4.988978e-14,-5.891141e-11,9.198258876800537
16,-2.280168e-13,-5.93151e-11,9.772833585739136
17,2.235811e-13,-5.896908e-11,10.347867488861084
18,-1.958676e-14,-5.846158e-11,10.92331075668335
19,-3.90128e-13,-5.877299e-11,11.497867345809937
20,-1.073317e-12,-5.911904e-11,12.072865009307861
21,-1.18911e-12,-5.902676e-11,12.64807677268982
22,-4.274445e-14,-5.883067e-11,13.222754716873169
23,-7.027729e-13,-5.84385e-11,13.79886269569397
24,-4.248654e-13,-5.885372e-11,14.37354826927185
25,-6.796135e-13,-5.889986e-11,14.948822975158691
26,-5.522405e-13,-5.88076e-11,15.523136377334595
27,-8.648841e-13,-5.945353e-11,16.09895896911621
28,-5.753982e-13,-5.919976e-11,16.673916339874268
29,-4.82764e-13,-5.896908e-11,17.248451232910156
